"subject","study","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","rt_s","condition"
"PTMPD","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",3.28156666666667,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",8.952,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.66138333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",22.692,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.06341666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"E ",83.953,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",5.49358333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",25.558,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.8772,"Which shift(s) end at the same time as F?","ends","10","FALSE",0,0,0,0,1,"",22.925,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.99606666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",7.037,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",6.1194,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",7.293,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",8.08783333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"F ,X ",118.014,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",8.54626666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"B ",27.192,"11115"
"PTMPD","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",10.66685,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",127.123,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.06151666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",35.526,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.27503333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",12.717,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.41593333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"Z ",8.36,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.22421666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"U ",48.404,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.09995,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"U ",52.451,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",3.23843333333333,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",5.489,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.41546666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",10.531,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.69586666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"E ",16.715,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",3.93,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",13.959,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.44065,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"X ",30.541,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.56631666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",7.449,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.62525,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",3.442,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",5.40078333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"F ,X ",46.44,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.80508333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"B ",24.169,"11115"
"YV5WY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",6.1944,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"E ,F ",23.272,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",0.914783333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",23.301,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.07265,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",9.354,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.3263,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"A ",15.1,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.68806666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"H ",21.591,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.43786666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.333333333333333,0,0,4,0,"J ,H ,D ,E ",44.878,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",3.3569,"Which shift(s) are six hours long?","duration","6","FALSE",-0.25,0,0,3,0,"E ,G ,L ",53.343,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.19343333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"O ,X ",50.085,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.7959,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.166666666666667,0,0,2,0,"A ,K ",36.038,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",5.07478333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"E ",16.595,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.18005,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"E ",6.132,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.29508333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"L ,M ",6.796,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.37656666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"G ",4.748,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",5.52453333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"E ,F ",8.77,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.64893333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"X ",7.355,"11115"
"LNEF7","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",6.64131666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"K ,X ",59.432,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",12.0657666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",101.699,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",12.2932,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",13.319,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",12.8801333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"Z ",35.113,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.0506666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"U ",70.131,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.7993,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",0,0,0,0,1,"",44.607,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",15.3826333333333,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",29.162,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",17.4712333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"O ,X ",125.204,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",18.5164833333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",0,0,0,0,1,"",62.415,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",18.8317666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"E ",18.568,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",18.8742666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"E ",2.438,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",18.9298166666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.0833333333333333,0,0,1,0,"E ",3.189,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",18.9903666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"I ",3.521,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",19.1745166666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"E ,F ",10.94,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",19.2723333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"X ",5.747,"11115"
"0A9WN","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",19.4295166666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.0833333333333333,0,0,1,0,"C ",9.32,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.09716666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",20.411,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.37668333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",16.651,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.88796666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"B ",30.555,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.54436666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"C ",39.278,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.78778333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"O ",14.503,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",3.1819,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",15.811,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.72538333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.333333333333333,0,0,4,0,"D ,J ,N ,X ",32.494,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.10458333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"J ",22.648,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",4.401,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",17.68,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.52778333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"B ",7.503,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.69348333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",9.842,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.81535,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",7.212,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",5.03148333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"I ,J ",12.866,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.51046666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"O ",28.601,"11115"
"XV09T","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.65688333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.0833333333333333,0,0,1,0,"M ",8.674,"11115"
"9Z01R","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",6.19336666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"Z ",108.09,"11115"
"9Z01R","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",7.1819,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.166666666666667,0,0,2,0,"C ,D ",59.004,"11115"
"9Z01R","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",7.84273333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"U ",39.523,"11115"
"9Z01R","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",8.63123333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"U ",47.182,"11115"
"9Z01R","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",9.36938333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"F ",44.145,"11115"
